Fecha,Mercador,Pagador,Super Mercado,Barrio,Factura,Solo Brando,Solo Vane,Brando Paga Vane,Vane Paga Brando,Brando Suprise,burtbees,papel higenico,Cauzela,Cereal,Leche,Jugo,Higos,Mango,Kiwi,Pitahaya,papaya,Fresa,Piña,mixta,Galupa,Arandano,Uchuva,Pera nacional,Pera Verde,Manzana Granny,Manzana Royal,Manzana Mixta,Ciruela,Nectarin,Durazno,Plantano,Banano,Mandarina,Limon,Guanabana,Granadilla,Fruta,broccoli,esparragos,aguacate,vegetalesMixta,Habicuela,Champinon,Zanahoria,Tomate,TomateArbol,white onion,red onion,Pimentos,Brocoli,Berenjena,Calabacin,aguacate injert,aguacate hass,Ajo,Papa,Ensalada,Verdura,carne precessada,carne molida,vaca,pollo,tocino,cerdo,camaron,pescado,huevos,Carne,aveva,arroz,lentejas,frijoles,garbazos,Arepa,pasta,pasta sauce,Quesito,Cafe,TÉ,Cerveza,Papel HIgenico,Mercato,Cosa por el baño,Pastilla,Para la Casa,Bosas Plasticas,IVA,Factura Compartido   Con Amor
22-Nov-14,los_dos,Vane,TuSuper,La Estrella,"104,613",0,0,,,,,,,,"21,350",,,,"2,296",,,,,,,,,,"4,755",,"2,038",,,,,,,,,,,"9,089",,,,,,"7,050",,,,,,,,,,,,,,,"7,050",,,,,,,,,,,,,"11,250",,,,,,,,,,,,"17,550",,,,,"104,613"
22-Nov-22,Brando,Brando,TuSuper,La Estrella,"99,491","62,600",0,,,,,,,,"47,000",,,,"2,296","10,974",,,,,,,,,"4,323",,"2,223",,"10,376",,,,,,,,,"30,192",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,"4,200",,,,,,,,,,,,,,,,,,"36,891"
22-Nov-22,Brando,Brando,F&S,La Estrella,"72,400","72,400",0,,,,,,,,,,,,,,,"15,700","8,900","47,800",,,,,,,,,,,,,,,,,,"72,400",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22-Nov-26,los_dos,Vane,TuSuper,La Estrella,"173,328",0,0,,,,,,,,,,,,"2,592","6,591",,,,,,"7,750",,,,,,,"4,851",,"2,014",,"5,561",,,,,"29,359",,,,,,"7,650","1,280","1,066",,,,"1,738",,,,,,,,,"11,734",,,,,,,"52,300",,,,,"2,350",,,"4,350",,,,,,,,,,,,,,,"173,328"
22-Nov-29,Brando,Brando,Brisas,La Estrella,"28,900",0,0,,,,,,,,"9,400",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,"19,500",,,,,,,,,,,,,,,,,,,,,"28,900"
22-Dec-02,Brando,Brando,TuSuper,La Estrella,"97,662","77,900",0,,,,,,,,"5,200",,,,,,,,,,,,,,,,,,,,,,"1,950",,,,"2,312","4,262",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"77,900","10,300",,,,,,,,,"19,762"
22-Dec-06,Brando,Brando,Brisas,la Estrella,"17,100",0,0,,,,,,,,"7,800",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"4,700",,,"4,600",,,,,,,,,,,"17,100"
22-Dec-06,Brando,Brando,Exito,Sabaneta,"62,337",0,0,,,,,,,,,,,,,"10,063",,,,,,"7,500",,,,,,,,,,,"1,200",,,,"1,326","20,089",,,,,,"6,850",470,,,"2,172",,934,,,,,,,,,"10,426",,,,,,,,,,,,"4,360","14,760",,,,,,,,,,,,,,,,,"62,337"
22-Dec-06,Brando,Brando,F&S,la Estrella,"86,300","86,300",0,,,,,,,"34,100",,,,,,,,,"8,900","43,300",,,,,,,,,,,,,,,,,,"52,200",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22-Dec-08,los_dos,Brando,TuSuper,la Estrella,"22,187","6,700",0,,,,,,,,,,,,"2,512",,,,,,,,,,"4,230",,,,"3,565",,,,,,,,,"10,307",,,,,,,,"1,941",,,,,,,,,,,"1,638",,"3,579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,487"
22-Dec-09,los_dos,Brando,TuSuper,la Estrella,"143,740","81,700",0,,,,,,,"26,000","10,200",,,,,,,,,,,,,,,,,,,,,"2,961","1,729",,,,,"4,690",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"12,700",,,,,,"62,040"
22-Dec-12,Brando,Brando,Exito,la Estrella,"20,207","18,450",0,,,,,,,,,,,,,,,,,,,,,,"3,124",,,,,,,,641,,,,,"3,765",,,,,,,566,,,,,"1,116",,,,,,,,,"1,682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,757"
22-Dec-13,Brando,Brando,Brisas,la Estrella,"18,000","4,000",0,,,,,,,,"7,800",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"4,700",,,"4,600",,,,,"4,000",,,,,,"14,000"
22-Dec-16,Brando,Brando,TuSuper,la Estrella,"114,190","35,000",0,,,,,,,"27,500",,,,,,,,,,,,,,,,,,,,,,,"2,444",,,,"3,479","5,923",,,,,,,,"2,703",,972,,"2,624",,,,,,,,,"6,299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,190"
22-Dec-18,los_dos,Brando,Brisas,la Estrella,"38,700",0,0,,,,,,,,"7,800",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,"19,500",,,,,,,,,,,,,,,,,,,,,"38,700"
22-Dec-19,los_dos,Brando,Brisas,la Estrella,"13,315",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,840,,,,,,,,,"2,975",,,,"3,815",,,,,,,,,,,,,,,,"4,800",,,,,,,,,,,,,,"13,315"
22-Dec-22,Brando,Brando,Brisas,la Estrella,"9,400","9,400",0,,,,,,,,"9,400",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22-Dec-22,Brando,Brando,F&S,la Estrella,"149,500","149,500",0,,,,,,,"24,600",,,,"9,100",,,,"15,700","8,900","88,900",,,,,,,,,,,,,,,,,,"122,600",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22-Dec-26,los_dos,Brando,TuSuper,la Estrella,"50,982","33,800",0,,,,,,,,,,,,"1,564",,,,,,,,,,"3,900",,"3,600",,,,,,,,,,"4,118","13,182",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"3,900",,,,,,,,,"17,182"
22-Dec-26,Brando,Brando,Brisas,la Estrella,"9,500",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,"4,800",,,,"4,700",,,,,,,,,,,,,,"9,500"
22-Dec-28,los_dos,Brando,Brisas,la Estrella,"42,090",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,825,,,"1,870",,,,800,"1,190",,,,,,"4,685",,,,,"13,500",,,,,,,,,,,,,,,,,,,"20,200",,,,,,"42,090"
22-Dec-29,Brando,Brando,Brisas,la Estrella,"12,500","7,800",0,,,,,,,,"7,800",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"4,700",,,,,,,,,,,,,,"4,700"
23-Jan-03,los_dos,Brando,UpTheHill,la Estrella,"82,000",0,0,,,,,,,"20,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"4,300",,,,,,"82,000"
23-Jan-04,Brando,Brando,Brisas,la Estrella,"24,425","7,800",0,,,,,,,,"7,800",,,,,"6,000",,,,,,,,,,,,,,,,,"2,222",,,,,"8,222",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,625"
23-Dec-30,los_dos,Brando,Brisas,la Estrella,"83,780",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"4,700",,,"4,600",,,"30,000",,"16,400",,,,,,"83,780"
23-Jan-06,los_dos,Vane,TuSuper,la Estrella,"146,700",0,0,,,,,,,"39,800",,,,,,"3,553",,,,,,,,,,,,,,,,,"1,300",,,,"3,903","8,756",,,,,,,,,,"1,666",,"2,000",,,,,,,,,"3,666",,,,,,,"28,600",,,,,,,,,,,,,,,,,"16,200",,,,,,"146,700"
23-Jan-08,los_dos,Brando,Vaquita,Sabaneta,"80,720","12,320",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,"16,990","12,320",,,,120,"10,157","68,400"
23-Jan-11,Brando,Brando,Brisas,la Estrella,"13,400",0,0,,,,,,,,"9,400",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,"4,600",,,,,,,,,,,"13,400"
23-Jan-12,Brando,Brando,TuSuper,la Estrella,"39,345",0,0,,,,,,,,,,,,"1,674",,,,,,,,,,"5,200",,"3,600",,,,,,"4,173",,,,"2,343","16,990",,,,,,"5,700",644,"3,429",,627,,"2,993",,,"1,782",,,,"1,482",,"16,657",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,345"
23-Jan-15,Brando,Brando,Brisas,la Estrella,"26,600","9,400",0,,,,,,,,"9,400",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,"13,500",,,,,,"4,000",,,,,"4,700",,,,,,,,,,,,,,"17,200"
23-Jan-22,Brando,Brando,Brisas,la Estrella,"16,600","9,400",0,,,,,,,,"9,400",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,"4,000",,"4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,200"
23-Jan-19,Brando,Brando,Brisas,la Estrella,"23,680",0,0,,,,,,,,,,,,,"2,400",,,,,,,,,,,,,,,,,"2,160",,,,,"4,560",,,,,,,700,"5,250",,"1,050",,"1,500",,,"1,020",,,,,,"9,520",,,,,,,,,,,,,,,,"4,700",,,"4,900",,,,,,,,,,,"23,680"
23-Jan-19,Brando,Brando,F&S,la Estrella,"159,800","116,700",0,,,,,,,,,,,"27,600",,,,,,"46,600",,,,,,,,,,,,,,,,,,"74,200",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,100"
23-Jan-22,Brando,Brando,TuSuper,la Estrella,"38,974",0,0,,,,,,,"18,700",,,,,"3,600",,,,,,,,,,,,,,,,,,"1,988",,,,"2,768","8,356",,,,,,,,,,,,,,,,,,,"3,570",,"3,570",,,,,,,,,,,,,,,,,,,,,"3,200",,,,,,,,,"38,974"
23-Jan-25,Brando,Brando,F&S,la Estrella,"56,300",0,0,,,,,,,"16,000",,,,"13,800",,,,,,,,,,,,,,,,,,,,,,,,"13,800",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"11,100",,,,,,,,,,,,400,,"56,300"
23-Jan-25,Brando,Brando,Brisas,la Estrella,"25,500","9,400",0,,,,,,,,"9,400",,,,,,,,,,,,,,,,,,,,,,"2,700",,,,,"2,700",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,"5,000","8,400",,,,,,,,,,,,,,,,,"16,100"
23-Jan-29,Brando,Brando,CampoOriente,la Estrella,"24,501",0,0,,,,,,,,,,,,,,,,,,,,,,,"2,000","2,000",,,,,,"2,700",,,,"3,000","9,700",,,,,,,420,,,"1,507",,"1,564",,,,,,,,,"3,491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,501"
23-Jan-22,Vane,Vane,Brisas,la Estrella,"21,950",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,"19,500",,,,,,,,,,,,,,,,,,,,,"21,950"
23-Jan-31,los_dos,Brando,UpTheHill,la Estrella,"38,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"11,000",,,,,,,,,,,,,,"38,000"
23-Feb-08,Brando,Brando,MercadoLibre,Colombia,"104,000","104,000",0,,,,"104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23-Jan-30,Brando,Brando,Brisas,la Estrella,"18,100","10,400",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"3,000",,,"4,700",,,,,,,,,,,"7,700"
23-Jan-31,los_dos,Brando,MerkePaisa,la Estrella,"61,110","3,250",0,,,,,,,,,,,,"5,844",,,,,,,,,,"6,494",,,,,,,,"1,377",,,,"13,814","27,529",,,,,,,,,,,,,,,,,,,"1,725",,"1,725",,,,,,,,,,,,,,,,,,,,,,,,,,,,53,"1,728","57,860"
23-Jan-31,Brando,Brando,Brisas,la Estrella,"26,690","14,100",0,,,,,,,,"14,100",,,,,,,,,,,,,,,,,,,,,,"3,200",,,,,"3,200",,,,,,,560,"2,250",,"1,800","1,300",,,,"3,400",,,,,,"9,310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,590"
23-Feb-05,Brando,Brando,Brisas,la Estrella,"10,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,"10,000",,,,,,,,,,,,,,,,,,"10,000"
23-Feb-05,los_dos,Brando,Brisas,la Estrella,"82,630","16,800",0,,,,,,,,"14,100",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,420,,,"1,150",,,,860,"1,360",,,,"5,280",,"9,070",,,,,,,,,"19,500",,,,,,,,,,"4,700",,,,,"19,100","10,500",,,,,"65,830"
23-Feb-06,los_dos,Brando,Brisas,la Estrella,"12,340","2,200",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,240",,,,,"2,240",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"6,600",,,,,,"10,140"
23-Feb-07,los_dos,Brando,Brisas,la Estrella,"145,356","46,400",0,,,,,,,"46,400",,,,,,"2,156",,,,,,,,,,,,,,,,,"3,556",,,,"4,941","10,653",,,,,,,,,,,,,,,,,,,"2,405",,"2,405",,,,,,,,,,,,,,,,,,,,"85,900",,,,,,,,,"4,090","98,956"
23-Feb-08,Brando,Brando,F&S,la Estrella,"110,000","78,000",0,,,,,,,,,,,"15,500",,,,,"11,500","51,000",,"7,000",,,,,,,,,,,,,,,,"85,000",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"2,500",,,,,"9,450","32,000"
23-Feb-10,los_dos,Brando,Consumo,la Estrella,"71,500","25,790",0,,,,,,,"11,450",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"1,920",,,,"1,330",,,,,,,,,"3,250",,,,,,,,,,,,,,,,,,,,,,"2,750",,"11,590","9,950",,,160,"5,954","45,710"
23-Feb-12,los_dos,Brando,TuSuper,la Estrella,"90,451","17,600",0,,,,,,,"17,600",,,,,,,,,,,,,,,"4,331","6,750","4,566",,,,,,"2,632",,,,,"18,279",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,"8,400",,,,,,,,"4,350",,,,,,"23,450",,,,"9,485","72,851"
23-Feb-14,Brando,Brando,TuSuper,la Estrella,"45,179","33,800",0,,,,,,,,,,,,,"2,679",,,,,"1,200",,,,,,,,,,,,,,,,,"3,879",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"7,500",,,,,,"11,379"
23-Feb-14,Brando,Brando,Brisas,la Estrella,"9,400","9,400",0,,,,,,,,"9,400",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23-Feb-14,Vane,Vane,Pasteur,la Estrella,"40,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,"40,000",,,,"40,000"
23-Feb-14,los_dos,Brando,UpTheHill,la Estrella,"41,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"10,500",,,,,,,,"5,500",,,,,,"41,000"
23-Feb-16,Brando,Brando,Brisas,la Estrella,"24,510","6,300",0,,,,,,,,"9,400",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"1,200",,"4,600","7,500",,,"1,900","3,000",,,,"1,500",,"19,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,210"
23-Feb-20,Brando,Brando,TuSuper,la Estrella,"72,691","18,100",0,,,,,,,"9,500",,,,,"2,175",,,,,,,,,,,,"2,175",,,,,,"2,722",,,,"5,544","12,616",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"15,200",,,,,"3,561","54,591"
23-Feb-21,Brando,Brando,TuSuper,la Estrella,"18,480",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,"2,081",,"2,081",,,,,"16,400",,,,,,,,,,,,,,,,,,,,,,,,,"18,480"
23-Feb-25,Brando,Brando,MerkePaisa,la Estrella,"77,977","11,400",0,,,,,,,"8,200",,,,,"2,111",,,,,,,"7,245",,,"4,603",,"2,709",,"3,056",,"6,576",,"2,474",,,,,"28,774",,,,,,,,830,,868,,,,,,,,,,,"1,698",,,,,,,,"6,900",,,,,,,,,,,,,,,,"5,200","8,650",,,106,"6,873","66,577"
23-Feb-23,los_dos,Brando,UpTheHill,la Estrella,"63,000",0,0,,,,,,,,,,,,,,,,,"7,000",,,,,,,,,,,,,,,,,,"7,000",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"10,500",,,,,,,,"20,500",,,,,,"63,000"
23-Feb-26,los_dos,Brando,Brisas,la Estrella,"46,125",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,"4,900",,,,,"7,040","14,000",,,,,"46,125"
23-Feb-27,los_dos,Brando,Brisas,la Estrella,"30,560","14,000",0,,,,,,,,,,,,,"3,600",,,,,,,,,,,,,,,,,,,,,,"3,600",,,,,,,,"2,200",,750,920,950,,"1,140","3,000",,,,,,"8,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,560"
23-Feb-27,los_dos,Brando,DeUno,la Estrella,"23,109","5,190",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"5,190",,,,150,"4,291","17,919"
23-Feb-28,Brando,Brando,F&S,la Estrella,"132,300","70,000",0,,,,,,,,,,,"15,500",,,,,"11,500","51,000",,"10,000",,,,,,,,,,,,,,,,"88,000",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"10,000",,,,,,,,,,,,,"11,856","62,300"
23-Mar-02,Brando,Brando,DeUno,la Estrella,"47,570","5,190",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"12,080","19,980",,,150,"7,585","42,380"
23-Mar-01,Brando,Brando,Brisas,la Estrella,"17,900","14,100",0,,,,,,,,"14,100",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"3,800",,,,,,,,,"3,800"
23-Mar-03,Brando,Brando,Brisas,la Estrella,"18,190",0,0,,,,,,,,,,,,,"2,400",,,,,,,,,,,,,,,,,,,,,,"2,400",,,,,,,,"2,000",,500,"1,100",,,"1,140","3,600",,,,,,"8,340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,190"
23-Mar-05,Brando,Brando,Brisas,la Estrella,"38,700","7,400",0,,,,,,,,"4,700",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"3,000",,,,,,,,"16,000",,,,,,"31,300"
23-Mar-06,Brando,Brando,Brisas,la Estrella,"19,500",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,"19,500",,,,,,,,,,,,,,,,,,,,,"19,500"
23-Mar-06,los_dos,Brando,MerkePaisa,la Estrella,"34,711",0,0,,,,,,,,,,,,212,,,,,,,,,,,,,,"4,520",,"2,217",,"2,285",,,,"14,151","23,385",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,"34,711"
23-Mar-09,Brando,Brando,TuSuper,la Estrella,"86,694","52,800",0,,,,,,,"35,800",,,,,"1,957",,,,,,,,,,"3,600","3,800",,,,,437,,"1,400",,,,,"11,194",,,,,,"5,900",,,,,,,,,,,,,,,"5,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,079","33,894"
23-Mar-10,Brando,Brando,Brisas,la Estrella,"16,900",0,0,,,,,,,,,,,,,,"3,800",,,,,,,,,,,,,,,,"2,880",,,,,"6,680",,,,,,,720,"1,600",,,,,,"1,900","4,000",,,,"5,200",,"13,420",,,,,,,,,,,,"2,520","4,200",,,,,,"4,900",,,,,,,,,,,"16,900"
23-Mar-14,Brando,Vane,Brisas,la Estrella,"29,480",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"2,200",,,,,"29,480"
23-Mar-14,Brando,Brando,Brisas,la Estrella,"24,400","24,400",0,,,,,,,,"17,400",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23-Mar-17,Brando,Brando,TuSuper,la Estrella,"107,339","9,500",0,,,,,,,"9,500",,,,,"1,957","3,053",,,,,,,,,"3,600",,"3,800",,,,,,"3,094",,,,"6,008","21,512","1,658",,,"6,500",,,,"4,800",,,,,,,,,,,,,"11,300","5,000",,,,,,,,,,,,,,,,,,,,"10,800",,,,,,,,"5,173","97,839"
23-Mar-24,Brando,Brando,Brisas,la Estrella,"12,160",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,540,"1,800",,920,"1,800",,,,"2,600",,,,"1,500",,"9,160",,,,,,,,,,,,,,,,,,,,,"3,800",,,,,,,,,"12,160"
23-Mar-22,los_dos,Brando,F&S,la Estrella,"189,700","67,500",0,,,,,,,"9,500",,,,"15,500",,,,,"11,500","51,000",,,,,,,,,,,,,,,,,,"78,000",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"17,300",,,,,,,,"27,500",,,,400,"18,471","122,200"
23-Mar-27,Brando,Brando,UpTheHill,la Estrella,"10,500",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"10,500",,,,,,,,,,,,,,"10,500"
23-Mar-22,los_dos,Brando,Brisas,la Estrella,"21,600",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,"19,500",,,,,,,,,,,,,,,,,,,,,"21,600"
23-Mar-23,Brando,Brando,Brisas,la Estrella,"11,600",0,0,,,,,,,,"11,600",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,600"
23-Mar-27,Brando,Brando,MerkePaisa,la Estrella,"38,988","9,000",0,,,,,,,,,,,,,"4,011",,,,,,"12,050",,,"6,474",,"4,884",,,,"2,569",,,,,,,"29,988",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,988"
23-Mar-28,Brando,Brando,Brisas,la Estrella,"21,120","8,400",0,,,,,,,,"8,400",,,,,,,,,,,,,,,,,,,,,,"4,320",,,,,"4,320",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,"8,400",,,,,,,,,,,,,,,,,"12,720"
23-Mar-30,Brando,Brando,Brisas,la Estrella,"12,675","7,100",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"1,200",,"1,200",,,,"1,675","1,600",,,,,,"5,675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,575"
23-Apr-02,los_dos,Brando,Brisas,la Estrella,"68,940","1,500",0,,,,,,,,"5,800",,,,,,,,,,,,,,,,,,,,,,"1,760",,,,,"1,760",,,,,,,,,,,,,,,,,,,"2,080",,"2,080",,,,,,,,,,,,,,,,,,,,,,,,"5,900",,,,,,"67,440"
23-Apr-03,Brando,Brando,Exito,Sabaneta,"39,600",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,600"
23-Apr-04,Brando,Brando,TuSuper,la Estrella,"28,200","28,200",0,,,,,,,"28,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23-Apr-13,Brando,Brando,Brisas,la Estrella,"28,330","4,100",0,,,,,,,,"5,800",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,600,,,"1,000","4,600",,,"1,575","1,400",,,,"1,220",,"10,395",,,,,,,,,,,,"5,200","4,200",,,,,,,,,,,,,,,,,"24,230"
23-Apr-14,Brando,Brando,Brisas,la Estrella,"16,400","12,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,"12,000",,"4,400",,,,,,"4,400"
23-Apr-14,los_dos,Vane,TuSuper,la Estrella,"94,213",0,0,,,,,,,"17,900",,,,,"3,600",,,,,,,,,,"3,200",,"2,800",,,,,,,,,,"1,344","10,944",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"2,800","5,400",,,,,"94,213"
23-Apr-14,los_dos,Vane,Brisas,la Estrella,"46,180",0,0,,,,,,,,"11,600",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,900,,,,,,,,,,,"2,080",,"2,980",,,,,,,,"11,600","19,500",,,,,,,,,,,,,,,,,,,,,"46,180"
